structure_id,property_flood_zone,property_height,BFE,area,building_type,house_value,mortgage,income,race,education,ownership,flood_elevation_list,SVI,geometry,500yrDepth,SLOSH_depths,x,y,index_right,GEOID
481123711,AE,9.065372401695251,1.3,1362.83,residential,225386.141,Housing Units with a Mortgage,"Income Below $45,000",Minority Population,17.0,Renter-Occupied Housing Units,"[0, 3, 9, 15, 19]",0.9022,POINT (3304620.1867927695 13677308.423799736),1.7,"[0, 3, 9, 15, 19]",3304620.1867927695,13677308.423799736,850,48167725100
481004241,VE,3.993156202945709,0.0,2560.0,residential,267928.78,Housing Units without a Mortgage,"Households with Income $200,000 or more",Non-Minority Population,21.0,Owner-Occupied Housing Units,"[4, 8, 13, 19, 21]",0.1182,POINT (3224995.434209587 13618680.381437393),0.0,"[4, 8, 13, 19, 21]",3224995.434209587,13618680.381437393,2394,48167726102
481086649,AE,10.93479235915184,0.0,1344.0,residential,129726.587,Housing Units without a Mortgage,"Households with Income $200,000 or more",Minority Population,19.0,Renter-Occupied Housing Units,"[0, 3, 8, 14, 18]",0.8372,POINT (3312166.445100683 13679744.774270998),0.0,"[0, 3, 8, 14, 18]",3312166.445100683,13679744.774270998,844,48167724400
480913046,AE,4.472584457669258,0.0,2060.0,residential,168227.905,Housing Units without a Mortgage,"Income Below $45,000",Non-Minority Population,20.0,Owner-Occupied Housing Units,"[4, 9, 14, 20, 21]",0.2514,POINT (3347703.109099198 13737027.34773174),0.0,"[4, 9, 14, 20, 21]",3347703.109099198,13737027.34773174,3067,48167723900
480943338,VE,6.858742675590515,0.0,1302.0,residential,176436.851,Housing Units without a Mortgage,"Households with Income $200,000 or more",Minority Population,21.0,Owner-Occupied Housing Units,"[3, 6, 10, 16, 20]",0.0789,POINT (3272615.165105815 13649908.980276708),0.0,"[3, 6, 10, 16, 20]",3272615.165105815,13649908.980276708,3055,48167726000
481087783,AE,8.408188932504654,0.0,976.0,residential,89516.0434,Housing Units with a Mortgage,"Income Below $45,000",Non-Minority Population,17.0,Owner-Occupied Housing Units,"[0, 3, 9, 15, 19]",0.8146,POINT (3306802.8361206003 13679439.78221579),0.0,"[0, 3, 9, 15, 19]",3306802.8361206003,13679439.78221579,847,48167724700
481153609,AE,5.971709374289513,1.2,876.0,residential,97776.7877,Housing Units with a Mortgage,"Households with Income $45,000 - $49,999",Minority Population,19.0,Owner-Occupied Housing Units,"[1, 5, 11, 16, 21]",0.6439,POINT (3297967.964742865 13670776.286608564),1.8,"[1, 5, 11, 16, 21]",3297967.964742865,13670776.286608564,1353,48167725600
481052164,AE,25.44082293733597,0.0,1500.0,residential,69729.3675,Housing Units with a Mortgage,"Income Below $45,000",Non-Minority Population,16.0,Owner-Occupied Housing Units,"[0, 0, 0, 1, 5]",0.129,POINT (3209209.8044706094 13707469.151264597),0.0,"[0, 0, 0, 1, 5]",3209209.8044706094,13707469.151264597,2399,48167723403
480983464,AE,13.759311856002808,1.7,1126.0,residential,163732.359,Housing Units with a Mortgage,"Households with Income $50,000 - $59,999",Minority Population,19.0,Owner-Occupied Housing Units,"[0, 2, 8, 15, 20]",0.6086,POINT (3230913.568398381 13698150.872674411),3.3,"[0, 2, 8, 15, 20]",3230913.568398381,13698150.872674411,3030,48167723200
480949931,AE,8.438419126472473,0.0,2718.5,residential,444438.092,Housing Units without a Mortgage,"Households with Income $150,000 - $199,999",Non-Minority Population,15.0,Owner-Occupied Housing Units,"[3, 7, 12, 20, 21]",0.5571,POINT (3258188.914635838 13747187.297177317),0.2,"[3, 7, 12, 20, 21]",3258188.914635838,13747187.297177317,3069,48167721800
480908492,VE,8.064940477867127,0.0,1595.0,residential,211361.72,Housing Units with a Mortgage,"Income Below $45,000",Non-Minority Population,16.0,Renter-Occupied Housing Units,"[4, 8, 13, 18, 21]",0.2514,POINT (3392073.1940892544 13756226.618384678),0.0,"[4, 8, 13, 18, 21]",3392073.1940892544,13756226.618384678,3067,48167723900
481123266,AE,9.360669622068404,0.0,1340.0,residential,125133.177,Housing Units with a Mortgage,"Income Below $45,000",Non-Minority Population,20.0,Owner-Occupied Housing Units,"[0, 3, 8, 14, 18]",0.8372,POINT (3312698.442693852 13681316.7587641),0.0,"[0, 3, 8, 14, 18]",3312698.442693852,13681316.7587641,844,48167724400
480911889,VE,9.533231331920623,0.0,1333.0,residential,191893.691,Housing Units without a Mortgage,"Households with Income $150,000 - $199,999",Non-Minority Population,16.0,Owner-Occupied Housing Units,"[3, 7, 12, 17, 21]",0.2514,POINT (3364323.7637918536 13742031.240444085),0.0,"[3, 7, 12, 17, 21]",3364323.7637918536,13742031.240444085,3067,48167723900
481167765,AE,11.7927324133873,0.0,4113.0,residential,383743.109,Housing Units with a Mortgage,"Households with Income $200,000 or more",Minority Population,21.0,Owner-Occupied Housing Units,"[0, 0, 6, 14, 20]",0.2449,POINT (3222816.4215322495 13767387.462204842),0.0,"[0, 0, 6, 14, 20]",3222816.4215322495,13767387.462204842,2367,48167721502
481099582,AE,11.888066995124817,0.0,2739.0,residential,275302.333,Housing Units without a Mortgage,"Income Below $45,000",Non-Minority Population,21.0,Owner-Occupied Housing Units,"[0, 2, 8, 16, 21]",0.051,POINT (3225786.580397461 13764074.857330007),0.6,"[0, 2, 8, 16, 21]",3225786.580397461,13764074.857330007,1286,48167721403
481015622,AE,4.208080233669281,0.0,1562.0,residential,194447.219,Housing Units without a Mortgage,"Households with Income $150,000 - $199,999",Non-Minority Population,20.0,Owner-Occupied Housing Units,"[4, 8, 13, 18, 21]",0.1182,POINT (3228869.106840212 13621432.950874824),0.0,"[4, 8, 13, 18, 21]",3228869.106840212,13621432.950874824,2394,48167726102
481006913,VE,5.220413140397072,0.0,1339.0,residential,178894.739,Housing Units without a Mortgage,"Households with Income $200,000 or more",Non-Minority Population,21.0,Owner-Occupied Housing Units,"[3, 6, 11, 17, 21]",0.1182,POINT (3225843.643395833 13615645.899816118),0.0,"[3, 6, 11, 17, 21]",3225843.643395833,13615645.899816118,2394,48167726102
480937827,AE,8.04962396098137,0.8,1014.0,residential,92597.4453,Housing Units without a Mortgage,"Households with Income $50,000 - $59,999",Minority Population,19.0,Renter-Occupied Housing Units,"[3, 7, 12, 20, 21]",0.5571,POINT (3264629.792603397 13749768.673781551),1.2,"[3, 7, 12, 20, 21]",3264629.792603397,13749768.673781551,3069,48167721800
480972128,AE,9.431390300693511,0.2,2112.0,residential,146821.198,Housing Units with a Mortgage,"Households with Income $75,000 - $99,999",Non-Minority Population,16.0,Owner-Occupied Housing Units,"[3, 8, 13, 19, 21]",0.3089,POINT (3239719.3388656983 13691394.003781306),1.1,"[3, 8, 13, 19, 21]",3239719.3388656983,13691394.003781306,3066,48167723600
480951856,AE,10.122026682281492,0.0,2298.0,residential,248646.259,Housing Units without a Mortgage,"Households with Income $100,000 - $124,999",Minority Population,18.0,Owner-Occupied Housing Units,"[1, 4, 9, 15, 19]",0.0539,POINT (3265272.120018491 13645770.11465346),0.0,"[1, 4, 9, 15, 19]",3265272.120018491,13645770.11465346,2387,48167726101
480945606,AE,10.01640443239212,0.5,1313.0,residential,123787.633,Housing Units without a Mortgage,"Income Below $45,000",Non-Minority Population,19.0,Renter-Occupied Housing Units,"[0, 5, 10, 18, 21]",0.5571,POINT (3266746.893535496 13748484.41313892),0.7,"[0, 5, 10, 18, 21]",3266746.893535496,13748484.41313892,3069,48167721800
480936499,AE,4.996719326257706,0.0,2501.0,residential,352952.959,Housing Units without a Mortgage,"Households with Income $75,000 - $99,999",Non-Minority Population,16.0,Owner-Occupied Housing Units,"[99, 99, 99, 99, 99]",0.3246,POINT (3267267.7124312054 13721372.56236238),0.0,"[99, 99, 99, 99, 99]",3267267.7124312054,13721372.56236238,6883,48167722001
480938208,AE,7.467245887804031,0.4,2560.0,residential,192455.884,Housing Units without a Mortgage,"Income Below $45,000",Non-Minority Population,19.0,Owner-Occupied Housing Units,"[2, 6, 12, 19, 21]",0.5571,POINT (3263959.6351326895 13751456.08144305),0.5,"[2, 6, 12, 19, 21]",3263959.6351326895,13751456.08144305,3069,48167721800
481118931,AE,11.351553993577957,0.0,1593.0,residential,119964.149,Housing Units with a Mortgage,"Households with Income $150,000 - $199,999",Non-Minority Population,20.0,Owner-Occupied Housing Units,"[0, 2, 7, 15, 21]",0.4627,POINT (3232379.938661438 13739065.44233678),0.7,"[0, 2, 7, 15, 21]",3232379.938661438,13739065.44233678,2359,48167721103
480943867,VE,4.54144112221241,0.0,1394.0,residential,237830.366,Housing Units with a Mortgage,"Households with Income $60,000 - $74,999",Non-Minority Population,20.0,Renter-Occupied Housing Units,"[3, 8, 13, 19, 21]",0.1493,POINT (3264121.8497989303 13688180.944412054),0.0,"[3, 8, 13, 19, 21]",3264121.8497989303,13688180.944412054,3058,48167723800
480929127,AE,4.996719326257706,0.0,1743.0,residential,148834.367,Housing Units with a Mortgage,"Income Below $45,000",Minority Population,24.0,Owner-Occupied Housing Units,"[0, 2, 7, 13, 17]",0.7281,POINT (3292558.85670915 13671852.508952864),0.0,"[0, 2, 7, 13, 17]",3292558.85670915,13671852.508952864,1354,48167725800
480993906,AE,12.280356307029724,0.0,3316.25,residential,287782.039,Housing Units without a Mortgage,"Income Below $45,000",Non-Minority Population,19.0,Renter-Occupied Housing Units,"[0, 2, 8, 16, 21]",0.6574,POINT (3234436.0810420327 13765104.940166513),0.0,"[0, 2, 8, 16, 21]",3234436.0810420327,13765104.940166513,3057,48167721600
481146440,AE,9.86403946764946,0.0,1500.0,residential,239501.011,Housing Units with a Mortgage,"Households with Income $200,000 or more",Minority Population,22.0,Renter-Occupied Housing Units,"[0, 1, 8, 13, 17]",0.4382,POINT (3310076.4914057176 13677730.099694263),0.5,"[0, 1, 8, 13, 17]",3310076.4914057176,13677730.099694263,848,48167724800
480942028,AE,4.909855331382752,0.0,1680.0,residential,203812.197,Housing Units with a Mortgage,"Income Below $45,000",Minority Population,23.0,Owner-Occupied Housing Units,"[3, 7, 13, 19, 21]",0.1493,POINT (3262552.3020512355 13688312.838762784),0.0,"[3, 7, 13, 19, 21]",3262552.3020512355,13688312.838762784,3058,48167723800
481171413,VE,5.0000007106781,0.0,2620.0,residential,304332.66,Housing Units without a Mortgage,"Households with Income $200,000 or more",Minority Population,18.0,Owner-Occupied Housing Units,"[4, 9, 14, 20, 21]",0.1493,POINT (3271023.9547276823 13677094.55896761),0.0,"[4, 9, 14, 20, 21]",3271023.9547276823,13677094.55896761,3058,48167723800
481142411,AE,7.490906273012161,0.3,1461.0,residential,131554.542,Housing Units without a Mortgage,"Income Below $45,000",Minority Population,16.0,Renter-Occupied Housing Units,"[0, 3, 8, 14, 19]",0.8895,POINT (3298872.2351706256 13676348.017923228),0.7,"[0, 3, 8, 14, 19]",3298872.2351706256,13676348.017923228,854,48167725200
480921466,AE,11.595044450769423,0.5,1255.0,residential,103667.716,Housing Units with a Mortgage,"Income Below $45,000",Non-Minority Population,16.0,Owner-Occupied Housing Units,"[0, 2, 8, 13, 17]",0.4382,POINT (3307540.187654385 13676694.149055142),0.7,"[0, 2, 8, 13, 17]",3307540.187654385,13676694.149055142,848,48167724800
481119929,AE,11.24039993185997,0.0,2618.0,residential,199102.754,Housing Units with a Mortgage,"Households with Income $45,000 - $49,999",Non-Minority Population,21.0,Owner-Occupied Housing Units,"[0, 2, 8, 17, 21]",0.2449,POINT (3221884.6923692925 13769381.25637335),1.3,"[0, 2, 8, 17, 21]",3221884.6923692925,13769381.25637335,2367,48167721502
480917673,AE,9.85469436641693,0.0,2173.0,residential,157604.259,Housing Units with a Mortgage,"Income Below $45,000",Minority Population,22.0,Renter-Occupied Housing Units,"[0, 3, 8, 14, 18]",0.3878,POINT (3314790.119072615 13683978.60593647),0.0,"[0, 3, 8, 14, 18]",3314790.119072615,13683978.60593647,843,48167724300
481022596,VE,5.010940353541375,0.0,1662.0,residential,209259.998,Housing Units without a Mortgage,"Households with Income $150,000 - $199,999",Non-Minority Population,18.0,Owner-Occupied Housing Units,"[2, 6, 10, 16, 20]",0.1182,POINT (3216919.572168207 13607892.48762484),0.0,"[2, 6, 10, 16, 20]",3216919.572168207,13607892.48762484,2394,48167726102
481136412,AE,14.765092553768158,1.9,2848.0,residential,300505.712,Housing Units with a Mortgage,"Income Below $45,000",Non-Minority Population,21.0,Owner-Occupied Housing Units,"[0, 0, 6, 14, 20]",0.0631,POINT (3196587.6259846077 13750365.280125652),3.9,"[0, 0, 6, 14, 20]",3196587.6259846077,13750365.280125652,6893,48167720501
481125587,AE,12.162593325891494,0.4,2108.0,residential,154404.75,Housing Units without a Mortgage,"Households with Income $125,000 - $149,999",Minority Population,22.0,Owner-Occupied Housing Units,"[0, 2, 8, 13, 17]",0.4382,POINT (3308660.984090916 13676943.031313237),0.6,"[0, 2, 8, 13, 17]",3308660.984090916,13676943.031313237,848,48167724800
481162407,AE,7.145007680015564,0.8,18217.258,residential,2637615.48,Housing Units with a Mortgage,"Income Below $45,000",Non-Minority Population,16.0,Renter-Occupied Housing Units,"[2, 6, 11, 17, 21]",0.4253,POINT (3309367.1974338307 13682657.94196203),1.5,"[2, 6, 11, 17, 21]",3309367.1974338307,13682657.94196203,845,48167724500
480921511,AE,8.791238741960525,1.0,2423.0,residential,160212.881,Housing Units with a Mortgage,"Income Below $45,000",Minority Population,20.0,Owner-Occupied Housing Units,"[0, 3, 9, 15, 19]",0.8146,POINT (3307287.015712875 13679255.14589352),1.2,"[0, 3, 9, 15, 19]",3307287.015712875,13679255.14589352,847,48167724700
481164623,AE,4.996719326257706,0.0,1691.0,residential,211646.316,Housing Units without a Mortgage,"Income Below $45,000",Minority Population,21.0,Owner-Occupied Housing Units,"[2, 6, 11, 17, 21]",0.7237,POINT (3290461.184813075 13676086.664962966),0.8,"[2, 6, 11, 17, 21]",3290461.184813075,13676086.664962966,842,48167724000
480955023,AE,4.419032185707092,0.0,1060.0,residential,158518.14,Housing Units with a Mortgage,"Income Below $45,000",Non-Minority Population,20.0,Owner-Occupied Housing Units,"[4, 9, 14, 20, 21]",0.1493,POINT (3261093.4963322063 13690277.847113786),0.9,"[4, 9, 14, 20, 21]",3261093.4963322063,13690277.847113786,3058,48167723800
481013410,AE,13.74334688436508,0.0,5558.0,residential,443708.966,Housing Units without a Mortgage,"Income Below $45,000",Non-Minority Population,21.0,Renter-Occupied Housing Units,"[0, 2, 8, 16, 21]",0.4814,POINT (3215229.0773432534 13766027.848521652),0.3,"[0, 2, 8, 16, 21]",3215229.0773432534,13766027.848521652,1287,48167721302
480920278,AE,9.562235797786713,0.9,918.0,residential,100637.888,Housing Units without a Mortgage,"Income Below $45,000",Minority Population,19.0,Owner-Occupied Housing Units,"[0, 2, 8, 14, 18]",0.5575,POINT (3301705.660086524 13675444.17841645),1.2,"[0, 2, 8, 14, 18]",3301705.660086524,13675444.17841645,1351,48167725400
480956734,AE,8.077336992835999,0.9,1344.0,residential,179216.052,Housing Units with a Mortgage,"Income Below $45,000",Non-Minority Population,20.0,Owner-Occupied Housing Units,"[99, 99, 99, 99, 99]",0.7589,POINT (3250421.372244168 13699395.22150042),2.1,"[99, 99, 99, 99, 99]",3250421.372244168,13699395.22150042,3028,48167722900
480910888,VE,10.003144354038238,0.0,1188.0,residential,180743.392,Housing Units without a Mortgage,"Households with Income $50,000 - $59,999",Non-Minority Population,19.0,Owner-Occupied Housing Units,"[3, 7, 12, 18, 21]",0.2514,POINT (3371075.57245779 13745402.917899104),0.0,"[3, 7, 12, 18, 21]",3371075.57245779,13745402.917899104,3067,48167723900
481024383,AE,10.806705728054046,2.4,2514.0,residential,280596.722,Housing Units without a Mortgage,"Households with Income $125,000 - $149,999",Minority Population,18.0,Owner-Occupied Housing Units,"[0, 1, 7, 14, 20]",0.3777,POINT (3213687.019568834 13726701.622450529),4.1,"[0, 1, 7, 14, 20]",3213687.019568834,13726701.622450529,3031,48167723300
480976646,AE,11.41949625087738,0.5,1620.0,residential,140534.364,Housing Units without a Mortgage,"Households with Income $100,000 - $124,999",Minority Population,19.0,Owner-Occupied Housing Units,"[0, 2, 7, 15, 21]",0.4851,POINT (3232210.9601448197 13737933.999767192),1.2,"[0, 2, 7, 15, 21]",3232210.9601448197,13737933.999767192,4078,48167721000
481156131,VE,5.918921715741157,0.0,3953.0,residential,356818.686,Housing Units without a Mortgage,"Households with Income $125,000 - $149,999",Non-Minority Population,20.0,Owner-Occupied Housing Units,"[1, 5, 9, 15, 19]",0.0789,POINT (3278197.7999569196 13654161.305209888),0.0,"[1, 5, 9, 15, 19]",3278197.7999569196,13654161.305209888,3055,48167726000
481152732,AE,23.521775462703705,0.9,2475.0,residential,262909.077,Housing Units with a Mortgage,"Households with Income $50,000 - $59,999",Non-Minority Population,18.0,Owner-Occupied Housing Units,"[0, 0, 0, 6, 13]",0.2264,POINT (3176501.157956102 13762735.14374815),3.5,"[0, 0, 0, 6, 13]",3176501.157956102,13762735.14374815,3064,48167720200
480920209,AE,6.022892322435379,1.2,616.0,residential,118480.182,Housing Units with a Mortgage,"Income Below $45,000",Minority Population,12.0,Renter-Occupied Housing Units,"[2, 5, 11, 16, 21]",0.7237,POINT (3301899.2262554807 13679622.47884264),1.5,"[2, 5, 11, 16, 21]",3301899.2262554807,13679622.47884264,842,48167724000
480973914,AE,5.26077143102169,5.3,2190.0,residential,178642.465,Housing Units without a Mortgage,"Households with Income $125,000 - $149,999",Minority Population,17.0,Owner-Occupied Housing Units,"[4, 8, 13, 21, 21]",0.4851,POINT (3235572.8723106007 13737992.74205466),6.9,"[4, 8, 13, 21, 21]",3235572.8723106007,13737992.74205466,4078,48167721000
480907128,AE,7.51125867855072,1.9,1368.0,residential,109014.23,Housing Units with a Mortgage,"Households with Income $100,000 - $124,999",Non-Minority Population,22.0,Renter-Occupied Housing Units,"[2, 6, 12, 17, 21]",0.6439,POINT (3299216.18647946 13669258.242178576),2.3,"[2, 6, 12, 17, 21]",3299216.18647946,13669258.242178576,1353,48167725600
480922580,AE,9.784277968730926,0.0,1912.0,residential,164371.476,Housing Units without a Mortgage,"Households with Income $100,000 - $124,999",Minority Population,21.0,Owner-Occupied Housing Units,"[0, 1, 7, 13, 17]",0.7247,POINT (3304388.7160799615 13676118.217844918),0.5,"[0, 1, 7, 13, 17]",3304388.7160799615,13676118.217844918,849,48167725000
480964537,VE,5.600332923688889,0.0,1592.0,residential,196421.749,Housing Units without a Mortgage,"Income Below $45,000",Non-Minority Population,22.0,Owner-Occupied Housing Units,"[3, 6, 11, 16, 20]",0.1182,POINT (3228465.3800332504 13617121.189241616),0.0,"[3, 6, 11, 16, 20]",3228465.3800332504,13617121.189241616,2394,48167726102
480980061,AE,10.939254885520937,0.6,3000.0,residential,98841.06,Housing Units without a Mortgage,"Households with Income $200,000 or more",Minority Population,19.0,Owner-Occupied Housing Units,"[0, 4, 9, 16, 21]",0.8599,POINT (3242011.290434288 13696931.17505458),1.9,"[0, 4, 9, 16, 21]",3242011.290434288,13696931.17505458,812,48167723700
481141909,AE,9.096194731063845,0.0,897.0,residential,99287.7344,Housing Units without a Mortgage,"Income Below $45,000",Non-Minority Population,12.0,Owner-Occupied Housing Units,"[0, 1, 7, 13, 17]",0.8146,POINT (3308500.1209746753 13679134.963268952),0.0,"[0, 1, 7, 13, 17]",3308500.1209746753,13679134.963268952,847,48167724700
480919219,AE,8.278081844682694,0.6,2758.0,residential,182195.948,Housing Units with a Mortgage,"Households with Income $200,000 or more",Minority Population,21.0,Renter-Occupied Housing Units,"[2, 6, 12, 17, 21]",0.3878,POINT (3311875.5004520738 13682288.89097933),1.1,"[2, 6, 12, 17, 21]",3311875.5004520738,13682288.89097933,843,48167724300
481156098,AE,4.996719326257706,1.3,1274.0,residential,121758.698,Housing Units with a Mortgage,"Income Below $45,000",Non-Minority Population,16.0,Renter-Occupied Housing Units,"[4, 8, 13, 19, 21]",0.7281,POINT (3295567.8570893747 13671817.3044375),1.7,"[4, 8, 13, 19, 21]",3295567.8570893747,13671817.3044375,1354,48167725800
481111119,AE,8.885954593048096,0.4,1964.0,residential,166583.658,Housing Units with a Mortgage,"Households with Income $60,000 - $74,999",Non-Minority Population,21.0,Renter-Occupied Housing Units,"[0, 2, 8, 14, 18]",0.8372,POINT (3310724.6286939085 13679538.97178666),0.6,"[0, 2, 8, 14, 18]",3310724.6286939085,13679538.97178666,844,48167724400
480939085,AE,6.484258491902351,0.1,1500.0,residential,55783.494,Housing Units with a Mortgage,"Households with Income $125,000 - $149,999",Minority Population,16.0,Renter-Occupied Housing Units,"[4, 8, 14, 21, 21]",0.5571,POINT (3263599.7104910854 13748183.050184196),0.6,"[4, 8, 14, 21, 21]",3263599.7104910854,13748183.050184196,3069,48167721800
480964433,VE,3.011077347688675,0.0,1326.0,residential,231545.479,Housing Units with a Mortgage,"Households with Income $100,000 - $124,999",Non-Minority Population,9.0,Owner-Occupied Housing Units,"[2, 6, 10, 16, 20]",0.1182,POINT (3234340.975626544 13621715.521917667),0.0,"[2, 6, 10, 16, 20]",3234340.975626544,13621715.521917667,2394,48167726102
480963144,AE,10.382053908967972,0.0,1200.0,residential,117631.584,Housing Units with a Mortgage,"Income Below $45,000",Non-Minority Population,20.0,Owner-Occupied Housing Units,"[0, 5, 10, 16, 21]",0.8599,POINT (3244349.252836151 13694647.509446502),0.0,"[0, 5, 10, 16, 21]",3244349.252836151,13694647.509446502,812,48167723700
480937688,AE,7.9842043412876125,0.6,4414.9,residential,258321.828,Housing Units with a Mortgage,"Households with Income $75,000 - $99,999",Non-Minority Population,19.0,Owner-Occupied Housing Units,"[3, 7, 13, 20, 21]",0.5571,POINT (3264910.5145418528 13750526.866045404),1.0,"[3, 7, 13, 20, 21]",3264910.5145418528,13750526.866045404,3069,48167721800
481130775,AE,13.528851506481171,0.8,1040.0,residential,156830.319,Housing Units without a Mortgage,"Households with Income $100,000 - $124,999",Non-Minority Population,20.0,Owner-Occupied Housing Units,"[0, 0, 5, 13, 20]",0.7561,POINT (3224681.020985659 13732648.955567256),2.8,"[0, 0, 5, 13, 20]",3224681.020985659,13732648.955567256,4027,48167720900
481058685,AE,15.461625258541106,1.3,2924.0,residential,417723.994,Housing Units without a Mortgage,"Households with Income $200,000 or more",Non-Minority Population,23.0,Owner-Occupied Housing Units,"[0, 0, 5, 13, 20]",0.0631,POINT (3196893.752985876 13751058.702737816),3.4,"[0, 0, 5, 13, 20]",3196893.752985876,13751058.702737816,6893,48167720501
481122908,VE,9.123879603242877,0.0,820.0,residential,148651.533,Housing Units without a Mortgage,"Households with Income $60,000 - $74,999",Non-Minority Population,21.0,Owner-Occupied Housing Units,"[3, 7, 12, 17, 21]",0.2514,POINT (3351009.018161859 13735751.588967694),0.0,"[3, 7, 12, 17, 21]",3351009.018161859,13735751.588967694,3067,48167723900
481127472,AE,4.996719326257706,0.0,1500.0,residential,190156.32,Housing Units without a Mortgage,"Households with Income $200,000 or more",Non-Minority Population,19.0,Owner-Occupied Housing Units,"[5, 9, 14, 20, 21]",0.0539,POINT (3261138.671797149 13645411.389506066),0.2,"[5, 9, 14, 20, 21]",3261138.671797149,13645411.389506066,2387,48167726101
480956730,AE,7.627221787090302,1.0,952.0,residential,102695.262,Housing Units without a Mortgage,"Households with Income $60,000 - $74,999",Non-Minority Population,16.0,Owner-Occupied Housing Units,"[99, 99, 99, 99, 99]",0.7589,POINT (3250410.74473214 13699196.42624753),2.3,"[99, 99, 99, 99, 99]",3250410.74473214,13699196.42624753,3028,48167722900
480923661,AE,4.996719326257706,0.0,1866.0,residential,218702.852,Housing Units with a Mortgage,"Households with Income $60,000 - $74,999",Non-Minority Population,19.0,Owner-Occupied Housing Units,"[0, 3, 9, 15, 19]",0.1187,POINT (3294807.253271414 13669170.17868238),0.4,"[0, 3, 9, 15, 19]",3294807.253271414,13669170.17868238,3068,48167725700
481112201,AE,10.887649151134491,0.0,1819.0,residential,164648.39,Housing Units without a Mortgage,"Households with Income $100,000 - $124,999",Non-Minority Population,16.0,Renter-Occupied Housing Units,"[0, 1, 7, 12, 17]",0.5575,POINT (3300563.1449087104 13673796.7783848),0.2,"[0, 1, 7, 12, 17]",3300563.1449087104,13673796.7783848,1351,48167725400
481030713,AE,5.066219752273559,0.0,988.0,residential,152513.269,Housing Units with a Mortgage,"Households with Income $60,000 - $74,999",Non-Minority Population,20.0,Owner-Occupied Housing Units,"[3, 7, 11, 17, 21]",0.1182,POINT (3223692.159734096 13614385.164357258),0.0,"[3, 7, 11, 17, 21]",3223692.159734096,13614385.164357258,2394,48167726102
480952203,VE,5.788343735566139,0.0,1579.174,residential,246934.584,Housing Units without a Mortgage,"Income Below $45,000",Minority Population,15.0,Owner-Occupied Housing Units,"[4, 9, 14, 21, 21]",0.8599,POINT (3254457.72148094 13691815.587543268),1.3,"[4, 9, 14, 21, 21]",3254457.72148094,13691815.587543268,812,48167723700
481093100,AE,8.20676668401718,0.8,620.0,residential,67735.8923,Housing Units without a Mortgage,"Income Below $45,000",Non-Minority Population,22.0,Owner-Occupied Housing Units,"[3, 7, 13, 20, 21]",0.5571,POINT (3263131.1187763563 13750610.648289518),1.1,"[3, 7, 13, 20, 21]",3263131.1187763563,13750610.648289518,3069,48167721800
480947565,AE,10.674125282058716,0.0,1500.0,residential,66242.8991,Housing Units without a Mortgage,"Households with Income $75,000 - $99,999",Minority Population,22.0,Renter-Occupied Housing Units,"[0, 0, 6, 13, 18]",0.5571,POINT (3266613.992630906 13745773.613916282),0.0,"[0, 0, 6, 13, 18]",3266613.992630906,13745773.613916282,3069,48167721800
480973860,AE,8.230303479537964,2.3,2180.0,residential,174171.396,Housing Units with a Mortgage,"Households with Income $60,000 - $74,999",Non-Minority Population,19.0,Renter-Occupied Housing Units,"[1, 5, 10, 18, 21]",0.4851,POINT (3234588.881745693 13737385.361373791),3.9,"[1, 5, 10, 18, 21]",3234588.881745693,13737385.361373791,4078,48167721000
480995659,AE,2.973787875044346,0.0,1323.0,residential,177849.203,Housing Units without a Mortgage,"Households with Income $200,000 or more",Non-Minority Population,21.0,Owner-Occupied Housing Units,"[5, 8, 13, 19, 21]",0.1182,POINT (3229294.345223341 13619175.968121853),0.0,"[5, 8, 13, 19, 21]",3229294.345223341,13619175.968121853,2394,48167726102
480916815,AE,9.357173129014967,0.0,3162.0,residential,510147.037,Housing Units with a Mortgage,"Households with Income $50,000 - $59,999",Minority Population,18.0,Renter-Occupied Housing Units,"[0, 2, 8, 14, 18]",0.4382,POINT (3309516.8692072975 13678594.97985653),0.5,"[0, 2, 8, 14, 18]",3309516.8692072975,13678594.97985653,848,48167724800
481123668,AE,9.442053431186675,0.8,2396.0,residential,167871.001,Housing Units without a Mortgage,"Households with Income $100,000 - $124,999",Minority Population,1.0,Owner-Occupied Housing Units,"[0, 2, 8, 14, 18]",0.9022,POINT (3304888.5581439845 13676993.328682136),1.1,"[0, 2, 8, 14, 18]",3304888.5581439845,13676993.328682136,850,48167725100
481013324,AE,14.382336856479643,0.0,2138.0,residential,250180.934,Housing Units without a Mortgage,"Income Below $45,000",Minority Population,18.0,Renter-Occupied Housing Units,"[0, 0, 4, 12, 19]",0.6174,POINT (3217418.236510203 13741226.610305976),1.5,"[0, 0, 4, 12, 19]",3217418.236510203,13741226.610305976,3054,48167720800
481087404,AE,8.691848384723663,0.9,1524.0,residential,125264.724,Housing Units with a Mortgage,"Households with Income $75,000 - $99,999",Non-Minority Population,21.0,Renter-Occupied Housing Units,"[0, 3, 9, 15, 19]",0.8146,POINT (3308780.751097429 13679746.023620993),1.1,"[0, 3, 9, 15, 19]",3308780.751097429,13679746.023620993,847,48167724700
